Filename,URL
nedlastede_filer\063_Flytskjema_retten_til_sletting.pdf,https://www.ehelse.no/normen/normen-dokumenter/veileder-for-rettigheter-ved-behandling-av-helse-og-personopplysninger#10.2.3%20Behandling%20av%20helseopplysninger%20i%20Nasjonal%20kjernejournal
nedlastede_filer\063_Veileder_for_rettigheter_ved_behandling_av_helse_og_personopplysninger_(ehelse.html,https://www.ehelse.no/normen/normen-dokumenter/veileder-for-rettigheter-ved-behandling-av-helse-og-personopplysninger#10.2.3%20Behandling%20av%20helseopplysninger%20i%20Nasjonal%20kjernejournal
nedlastede_filer\064_Veileder_for_tilgang_til_helseopplysninger.pdf,https://www.ehelse.no/normen/normen-dokumenter/veileder-for-tilgang-til-helse-og-personopplysninger
nedlastede_filer\064_32015r1502.pdf,https://www.ehelse.no/normen/normen-dokumenter/veileder-for-tilgang-til-helse-og-personopplysninger
nedlastede_filer\064_veileder-om-kontroll-og-overvaking-2019.pdf,https://www.ehelse.no/normen/normen-dokumenter/veileder-for-tilgang-til-helse-og-personopplysninger
nedlastede_filer\064_Veileder_for_tilgang_til_helse-_og_personopplysninger_(ehelse.html,https://www.ehelse.no/normen/normen-dokumenter/veileder-for-tilgang-til-helse-og-personopplysninger
nedlastede_filer\065_202404_implementeringsveiledning-fest-v3.5.pdf,https://www.dmp.no/om-oss/distribusjon-av-legemiddeldata/fest/hvordan-bruke-fest#Implementeringsveiledning-FEST-1
nedlastede_filer\065_202404_implementation-guide-fest-v3.5.pdf,https://www.dmp.no/om-oss/distribusjon-av-legemiddeldata/fest/hvordan-bruke-fest#Implementeringsveiledning-FEST-1
nedlastede_filer\065_HIS_3020_2018_M30_FEST_og_forskrivning.pdf,https://www.dmp.no/om-oss/distribusjon-av-legemiddeldata/fest/hvordan-bruke-fest#Implementeringsveiledning-FEST-1
nedlastede_filer\065_informasjonsmodell-og-xml-meldingsbeskrivelse-m30_v2_5-2013-10-08_oppdatert_2017.pdf,https://www.dmp.no/om-oss/distribusjon-av-legemiddeldata/fest/hvordan-bruke-fest#Implementeringsveiledning-FEST-1
nedlastede_filer\065_grensesnittdokumentasjon-for-fest_13052024.pdf,https://www.dmp.no/om-oss/distribusjon-av-legemiddeldata/fest/hvordan-bruke-fest#Implementeringsveiledning-FEST-1
nedlastede_filer\065_interface-documentation-webservice-fest_13052024.pdf,https://www.dmp.no/om-oss/distribusjon-av-legemiddeldata/fest/hvordan-bruke-fest#Implementeringsveiledning-FEST-1
nedlastede_filer\065_Implementeringsveiledning_FEST_(dmp.html,https://www.dmp.no/om-oss/distribusjon-av-legemiddeldata/fest/hvordan-bruke-fest#Implementeringsveiledning-FEST-1
nedlastede_filer\066_Krav_til_utleverere_av_medikamenter_(nhn.html,https://e-resept.atlassian.net/wiki/spaces/ERDOK/pages/953685209/Krav+til+utleverere
nedlastede_filer\067_Om_Helsenorge_(nhn.html,https://www.nhn.no/tjenester/helsenorge
nedlastede_filer\068_Informasjon_om_HelseID_(nhn.html,https://www.nhn.no/tjenester/helseid
nedlastede_filer\069_Interaksjonsdata_fra_DMP_(dmp.html,https://www.dmp.no/bivirkninger-og-sikkerhet/interaksjonsdata-fra-legemiddelverket
nedlastede_filer\070_Informasjonsmodell_for_FEST-katalogen_(hdir.pdf,https://git.sarepta.ehelse.no/publisert/standarder/raw/master/kravdokument/eresept/HIS%203020_2018%20M30%20FEST%20og%20forskrivning.pdf
nedlastede_filer\071_DIGITA~1.pdf,https://www.ehelse.no/horinger/Nasjonal-informasjonsmodell-for-overfolsomhetsreaksjoner
nedlastede_filer\071_Høringssvar_FHI_50050710_1_1.pdf,https://www.ehelse.no/horinger/Nasjonal-informasjonsmodell-for-overfolsomhetsreaksjoner
nedlastede_filer\071_NHN_Høringssvar_-_Nasjonal_informasjonsmodell_for_overfølsomhetsreaksjoner_50049.pdf,https://www.ehelse.no/horinger/Nasjonal-informasjonsmodell-for-overfolsomhetsreaksjoner
nedlastede_filer\071_STATEN~1.pdf,https://www.ehelse.no/horinger/Nasjonal-informasjonsmodell-for-overfolsomhetsreaksjoner
nedlastede_filer\071_KS_Høringssvar_til___Nasjonal_informasjonsmodell_for_overfølsomhetsreaksjoner__5.pdf,https://www.ehelse.no/horinger/Nasjonal-informasjonsmodell-for-overfolsomhetsreaksjoner
nedlastede_filer\071_Helse_Midt-Norge_RHF_Høringssvar_sak_23_588_fra_Helse_Midt-Norge_RHF_50050577_1_.pdf,https://www.ehelse.no/horinger/Nasjonal-informasjonsmodell-for-overfolsomhetsreaksjoner
nedlastede_filer\071_HELSEN~1.pdf,https://www.ehelse.no/horinger/Nasjonal-informasjonsmodell-for-overfolsomhetsreaksjoner
nedlastede_filer\071_HELSES~1.pdf,https://www.ehelse.no/horinger/Nasjonal-informasjonsmodell-for-overfolsomhetsreaksjoner
nedlastede_filer\071_Helse_Vest_RHF_Høyringssvar_på_Nasjonal_informasjonsmodell_på_overfølsomhetsreak.pdf,https://www.ehelse.no/horinger/Nasjonal-informasjonsmodell-for-overfolsomhetsreaksjoner
nedlastede_filer\071_REGION~1.pdf,https://www.ehelse.no/horinger/Nasjonal-informasjonsmodell-for-overfolsomhetsreaksjoner
nedlastede_filer\071_Høringssvar_NasjInfomodell_f_overfølsomhetsreaksjoner_v_Helseplattformen_5005057.pdf,https://www.ehelse.no/horinger/Nasjonal-informasjonsmodell-for-overfolsomhetsreaksjoner
nedlastede_filer\071_APOTEK~1.pdf,https://www.ehelse.no/horinger/Nasjonal-informasjonsmodell-for-overfolsomhetsreaksjoner
nedlastede_filer\071_DENNOR~1.pdf,https://www.ehelse.no/horinger/Nasjonal-informasjonsmodell-for-overfolsomhetsreaksjoner
nedlastede_filer\071_HL7_Norge_-_høringssvar_-_nasjonal_informasjonsmodell_for_overfølsomhetsreaksjon.pdf,https://www.ehelse.no/horinger/Nasjonal-informasjonsmodell-for-overfolsomhetsreaksjoner
nedlastede_filer\071_Norges_Farmaceutiske_Forening_Høring_-_Direktoratet_for_e-helse_50050723_1_1.pdf,https://www.ehelse.no/horinger/Nasjonal-informasjonsmodell-for-overfolsomhetsreaksjoner
nedlastede_filer\071_NORSKS~1.pdf,https://www.ehelse.no/horinger/Nasjonal-informasjonsmodell-for-overfolsomhetsreaksjoner
nedlastede_filer\071___23_588-15_Høringssvar_openEHR_Norge_informasjonsmodell_for_overfølsomheter_500.pdf,https://www.ehelse.no/horinger/Nasjonal-informasjonsmodell-for-overfolsomhetsreaksjoner
nedlastede_filer\071_KERNEL~1.pdf,https://www.ehelse.no/horinger/Nasjonal-informasjonsmodell-for-overfolsomhetsreaksjoner
nedlastede_filer\071_Nasjonal_informasjonsmodell_for_overfølsomhetsreaksjoner_HITS_1251_høringsutkast.pdf,https://www.ehelse.no/horinger/Nasjonal-informasjonsmodell-for-overfolsomhetsreaksjoner
nedlastede_filer\071_Høringsutkast_nasjonal_informasjonsmodell_for_overfølsomhetsreaksjoner_(ehelse.html,https://www.ehelse.no/horinger/Nasjonal-informasjonsmodell-for-overfolsomhetsreaksjoner
nedlastede_filer\072_oppdragsdokument-2019-hso.pdf,https://www.legemiddelverket.no/om-oss/distribusjon-av-legemiddeldata/prosjektet-safest-gjennomforing
nedlastede_filer\072_SAFEST_-_Forskrivnings-_og_ekspedisjonsstøtte_for_spesialisthelsetjenesten_(lege.html,https://www.legemiddelverket.no/om-oss/distribusjon-av-legemiddeldata/prosjektet-safest-gjennomforing
nedlastede_filer\073_Interaksjonssøk_(legemiddelsok.html,https://www.legemiddelsok.no/sider/Interaksjoner.aspx
nedlastede_filer\074_Forskrift_om_pasientjournal(lovdata.html,https://lovdata.no/dokument/SF/forskrift/2019-03-01-168?q=Pasientjournalforskriften
nedlastede_filer\075_Forskrift_om_standarder_og_nasjonale_e-helseløsninger_(lovdata.html,https://lovdata.no/dokument/SF/forskrift/2015-07-01-853?q=Forskrift%20om%20standarder%20og%20nasjonale
nedlastede_filer\076_Forskrift_om_nasjonal_kjernejournal(lovdata.html,https://lovdata.no/dokument/SF/forskrift/2013-05-31-563?q=kjernejournalforskriften
nedlastede_filer\077_Forskrift_om_behandling_av_helseopplysninger_i_nasjonal_database_for_elektronisk.html,https://lovdata.no/dokument/SF/forskrift/2007-12-21-1610
nedlastede_filer\078_best_practice_fmk.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_Hdir_Svar_på_høring_om_dokumentet_PLL_i_praksis_-_saksnummer_231026_med_vedle_50.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_NHN_Høringssvar_-_PLL_i_praksis__50058776_1_1.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_23_1026-45_23_1026_Vedlegg_Innspill_til_Informasjonssiden_PLL_i_praksis_NHN_5005.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078___23_1026-4_helsetilsynet_Høringssvar_sak_23_1026_50057473_1_1.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_Statens_legemiddelverk_Høringssvar_23_1026_50058453_1_1.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_Statens_legemiddelverk_NOTATER_KNYTTET_TIL_HØRINGSUTKAST_PLL_I_PRAKSIS50058454_1.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_Finnmarkssykehuset_saksnummer_23_1026_50058448_1_1.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_23_1026-17_23_1026_Høringssvarskjema_-_PLL_i_praksis_Haraldsplass_Diakonale_Syke.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_Høringssvar_Helse_Bergen_PLL_i_praksis_50057820_1_1.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_23_1026-21_2023-10_Høringssvarskjema_-_PLL_i_praksis_Klinisk_ressursgruppe_PLL_i.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_23_1026-21_2023_Oktober_Høringsdokument_PLL_i_praksis__innspill_fra_PLL_i_nord_K.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_HSØ_Høringssvar_-_PLL_i_praksis_50059256_1_1.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_Sykehuset_Østfold__Høring_-_PLL_i_praksis_50058185_1_1.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_Helse_Vest_IKT_AS_Høringssvar_PLL_i_praksis_Helse_Vest_IKT_50058442_1_1.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_23_1026-50_Høyringssvar_frå_Helse_Vest_RHF_-_PLL_i_praksis_50058827_1_1.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_SAHF_Høringssvarskjema_-_PLL_i_praksis_50058767_1_1.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_Uttalelse_fra_brukerutvalget_i_Helse_Sør-Øst_RHF_-_Pasientens_legemiddelliste_PL.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_Bergen_kommune__Høringssvarskjema_-_PLL_i_praksis_50058718_1_1.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_23_1026-64_Høringssvar_KS_Pasientens_legemiddelliste-PLL_i_praksis_50060271_1_1.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_Oslo_kommune_Høringsinnspill_til-__PLL_i_praksis.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_23_1026-19_Saksnummer_23-1026_Høringssvarskjema_-_PLL_i_praksis_Høringssvar_fra_.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_Helseplattformen_Høringssvarskjema_-_PLL_i_praksis_50058790_1_1.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_Tilleggsnotat_Helseplattformen_Høringssvar-_pkt_11_Annet_50058791_1_1.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_Høringssvar_-_PLL_i_praksis_-_fra_Apotekforeningen_50058526_1_1.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_Den_norske_tannlegeforening_Kommentarer_PLL_innspill_fra_NTF_50058577_1_1.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_Fagforbundet_Høring_-_pasientens_legemiddelliste_-_PLL_i_praksis_50058771_1_1.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_23_1026-46_2023-10_Høringssvarskjema_-_PLL_i_praksis-_Kommunefarmasøytene_500587.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_Legeforeningen_Høringsuttalelse_–_Informasjonsside_PLL_i_praksis_50060259_1_1.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_23_1026-20_2023-10_Høringssvarskjema_-_PLL_i_praksis_Nasjonalforeningen_for_folk.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_Norges_Farmaceutiske_Forening_Høringsuttalelse50058797_1_1.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_Norsk__Høringssvarskjema_-_PLL_i_praksis_50057890_1_1.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_Norske_Sykehusfarmasøyters_Forening_Høringssvarskjema_-_PLL_i_praksis_50058458_1.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_Norsk_sykepleierforbund_Høringssvar_Høring_PLL_i_praksis_50058466_1_1.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_Nasjonalt_senter_for_e-helseforskning_Høringssvarskjema_-_PLL_i_praksis_NSE_5005.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_Høringssvarskjema_-_PLL_i_praksis_-_Selskapene_i_Kernel-gruppen_50058708_1_1.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_Nasjonalt_kompetansenettverk_for_legemidler_til_barn_Høringssvarskjema_-_PLL_i_p.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_PLL_i__praksis_Sammendrag_Høringsinnspill_Q1_2024.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_Høringsdokument_PLL_i_praksis.pdf,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\078_Pasientens_legemiddelliste_-_PLL_i_praksis_(ehelse.html,https://www.ehelse.no/horinger/horing-pa-informasjonssiden-pll-i-praksis
nedlastede_filer\079_HIS_3024_2022_M25.1_Legemidler_i_bruk_-_PLL.pdf,https://www.ehelse.no/standardisering/standarder/m25.1-legemidler-i-bruk
nedlastede_filer\079_Legemidler_i_bruk(hdir.html,https://www.ehelse.no/standardisering/standarder/m25.1-legemidler-i-bruk
nedlastede_filer\080_Legemiddelsamstemming_og_legemiddelgjennomgang_(hdir.html,https://www.helsedirektoratet.no/faglige-rad/legemiddelsamstemming-og-legemiddelgjennomgang
nedlastede_filer\081_Lov_om_helsepersonell_m.v.(lovdata.html,https://lovdata.no/dokument/NL/lov/1999-07-02-64?q=helsepersonelloven
nedlastede_filer\082_Rundskriv_til_legemiddelhåndteringsforskriften(hdir.pdf,https://www.helsedirektoratet.no/rundskriv/legemiddelhandteringsforskriften-med-kommentarer/Legemiddelh%C3%A5ndteringsforskriften%20med%20kommentarer%20(rev)%20%E2%80%93%20Rundskriv.pdf/_/attachment/inline/506142af-6a2f-407f-8f3d-b87d3adc3cd5:81191d21a0a9e3131cb80deff61f723499f3f65c/Legemiddelh%C3%A5ndteringsforskriften%20med%20kommentarer%20(rev)%20%E2%80%93%20Rundskriv.pdf
nedlastede_filer\083_ePrescription_and_eDispensation_of_Authorised_Medicinal_Products(ec.europa.pdf,https://health.ec.europa.eu/document/download/b744f30b-a05e-4b9c-9630-ad96ebd0b2f0_en?filename=ehn_guidelines_eprescriptions_en.pdf
nedlastede_filer\084_Internasjonale_standarder_for_legemiddelinformasjon.pdf,https://www.ehelse.no/standardisering/standarder/Veileder%20om%20internasjonale%20standarder%20for%20legemiddelinformasjon
nedlastede_filer\084_UNICOM_Gap-Analysis.draft_.v12-1.pdf,https://www.ehelse.no/standardisering/standarder/Veileder%20om%20internasjonale%20standarder%20for%20legemiddelinformasjon
nedlastede_filer\084_Veileder_om_internasjonale_standarder_på_legemiddelområdet_(ehelse.html,https://www.ehelse.no/standardisering/standarder/Veileder%20om%20internasjonale%20standarder%20for%20legemiddelinformasjon
nedlastede_filer\085_Fortolkning_-_spørsmål_om_bruk_av_opplysninger_i_kjernejournal_der_formålet_er_å.pdf,https://www.ehelse.no/regelverk/regelverk-om-deling-av-helseopplysninger/_/attachment/inline/12836bcb-3ef9-463a-bf36-1e9f8116e25a:753f25e56e9f7b88450ddc59d6e0b8e278138ab9/Fortolkning%20-%20sp%C3%B8rsm%C3%A5l%20om%20bruk%20av%20opplysninger%20i%20kjernejournal%20der%20form%C3%A5let%20er%20%C3%A5%20yte%20helsehjelp%20til%20en%20annen%20pasient%20eller%20til%20egen%20l%C3%A6ring%20og%20kvalitetssikri.pdf
nedlastede_filer\086_Juridisk_vurdering_av_Pasientens_journaldokumenter(ehelse.pdf,https://www.ehelse.no/regelverk/regelverk-om-deling-av-helseopplysninger/_/attachment/inline/47957976-add2-4635-b1cd-2300a98b415a:e0fefc58782aed7bc6d462cac671fb39744f83fc/Juridisk%20vurdering%20av%20og%20uttalelse%20om%20dokumentdeling%20via%20kjernejournal.pdf
nedlastede_filer\087_EU-guidelines_on_patient_summary(health.ec.europa.pdf,https://health.ec.europa.eu/document/download/e020f311-c35b-45ae-ba3d-03212b57fa65_en?filename=ehn_guidelines_patientsummary_en.pdf
nedlastede_filer\088_EU-guidelines_on_laboratory_results_(health.ec.europa.html,https://health.ec.europa.eu/publications/ehn-laboratory-result-guidelines_en
nedlastede_filer\089_SFM_Basis_API_(nhn.html,https://e-resept.atlassian.net/wiki/spaces/SFMDOK/pages/2160493776/SFM+Basis+API
nedlastede_filer\090_SFM_Fullversjon_(nhn.html,https://e-resept.atlassian.net/wiki/spaces/SFMDOK/pages/2160492688/SFM+Fullversjon
nedlastede_filer\091_Alvorlighetsgrad(finnkode.html,https://finnkode.helsedirektoratet.no/adm/collections/7520
nedlastede_filer\092_Underkategorier_av_kritisk_informasjon(finnkode.html,https://finnkode.helsedirektoratet.no/adm/collections/7651
nedlastede_filer\093_Koder_for_tilgangsbegrensninger_i_behandlingsrettede_helseregistre(finnkode.html,https://finnkode.helsedirektoratet.no/adm/collections/9603
nedlastede_filer\094_Prosedyreendringer_som_kritisk_informasjon(finnkode.html,https://finnkode.helsedirektoratet.no/adm/collections/7522
nedlastede_filer\095_Enhet_for_pakning(finnkode.html,https://finnkode.helsedirektoratet.no/adm/collections/7452
nedlastede_filer\096_Reaksjonstyper(finnkode.html,https://finnkode.helsedirektoratet.no/adm/collections/7497
nedlastede_filer\097_Smittetype_som_kritisk_informasjon(finnkode.html,https://finnkode.helsedirektoratet.no/adm/collections/7519
nedlastede_filer\098_ATC(finnkode.html,https://finnkode.helsedirektoratet.no/adm/collections/7180
nedlastede_filer\099_Metode_for_utlevering_av_vare(finnkode.html,https://finnkode.helsedirektoratet.no/adm/collections/7404
nedlastede_filer\100_Status_søknad_SLV(finnkode.html,https://finnkode.helsedirektoratet.no/adm/collections/7436
nedlastede_filer\101_Dokumenttyper(finnkode.html,https://finnkode.helsedirektoratet.no/adm/collections/9602
nedlastede_filer\102_Produktgruppe(finnkode.html,https://finnkode.helsedirektoratet.no/adm/collections/7403
nedlastede_filer\103_Typer_av_kritisk_informasjon(finnkode.html,https://finnkode.helsedirektoratet.no/adm/collections/7650
nedlastede_filer\104_Status_resept(finnkode.html,https://finnkode.helsedirektoratet.no/adm/collections/7408
nedlastede_filer\105_Intubasjonsproblem_som_kritisk_informasjon(finnkode.html,https://finnkode.helsedirektoratet.no/adm/collections/7515
nedlastede_filer\106_Mulighet_for_maskeventilasjon(finnkode.html,https://finnkode.helsedirektoratet.no/adm/collections/7516
nedlastede_filer\107_Pågående_behandling_som_kritisk_informasjon(finnkode.html,https://finnkode.helsedirektoratet.no/adm/collections/7517
nedlastede_filer\108_Implantater_som_kritisk_informasjon(finnkode.html,https://finnkode.helsedirektoratet.no/adm/collections/7518
nedlastede_filer\109_Hjemmel_for_refusjon_med_medisinsk_begrunnelse_-_ny_forskrift(finnkode.html,https://finnkode.helsedirektoratet.no/adm/collections/7427
nedlastede_filer\110_Annen_allergi_som_kritisk_informasjon(finnkode.html,https://finnkode.helsedirektoratet.no/adm/collections/7514
nedlastede_filer\111_Bekreftelse(finnkode.html,https://finnkode.helsedirektoratet.no/adm/collections/7524
nedlastede_filer\112_Sannsynlighet(finnkode.html,https://finnkode.helsedirektoratet.no/adm/collections/7521
nedlastede_filer\113_Helsepersonellregisteretsklassifikasjon_av_spesialiteter(finnkode.html,https://finnkode.helsedirektoratet.no/adm/collections/7426
"nedlastede_filer\114_Ja,_nei(finnkode.html",https://finnkode.helsedirektoratet.no/adm/collections/1101
nedlastede_filer\115_Rolle_i_forhold_til_pasient(finnkode.html,https://finnkode.helsedirektoratet.no/adm/collections/7490
nedlastede_filer\116_TypeResept(finnkode.html,https://finnkode.helsedirektoratet.no/adm/collections/7491
nedlastede_filer\117_Kommentar_til_oppføring_i_LIB(finnkode.html,https://finnkode.helsedirektoratet.no/adm/collections/7495
nedlastede_filer\118_Nasjonalt_register_over_enheter_i_spesialisthelsetjenesten(finnkode.html,https://finnkode.helsedirektoratet.no/adm/collections/3512
nedlastede_filer\119_Kilde_til_opplysninger(finnkode.html,https://finnkode.helsedirektoratet.no/adm/collections/7498
nedlastede_filer\120_Kritisk_medisinsk_tilstand_-_begrunnelse(finnkode.html,https://finnkode.helsedirektoratet.no/adm/collections/7513
nedlastede_filer\121_Årsak_til_seponering(finnkode.html,https://finnkode.helsedirektoratet.no/adm/collections/7494
nedlastede_filer\122_Svar_på_oppføring_i_LIB(finnkode.html,https://finnkode.helsedirektoratet.no/adm/collections/7493
nedlastede_filer\123_Reseptformidleren_og_e-resept_(nhn.html,https://utviklerportal.nhn.no/informasjonstjenester/reseptformidleren-og-e-resept/
nedlastede_filer\124_Proposal_for_a_Regulation_on_the_European_Health_Data_Space(consilium.europa.pdf,https://www.consilium.europa.eu/media/70909/st07553-en24.pdf
nedlastede_filer\125_HIS_80821_2014_Rekvirering_av_medisinske_tjenester_v1.6_-oppdatert.pdf,https://www.ehelse.no/standardisering/standarder/rekvirering-av-medisinske-tjenester-v1.6
nedlastede_filer\125_Rekvirering_av_medisinske_tjenester_v1.6_(ehelse.html,https://www.ehelse.no/standardisering/standarder/rekvirering-av-medisinske-tjenester-v1.6
nedlastede_filer\126_SFM_Fullversjon_(nhn.html,https://simplifier.net/guide/sfmapidatadeling?version=current
nedlastede_filer\127_SFM_Basis_API_(nhn.html,https://simplifier.net/guide/sfmapibasis?version=current
nedlastede_filer\128_Nasjonal_informasjonsmodell_for_kritisk_informasjon_(ehelse.html,https://www.ehelse.no/oversikt-over-arbeid-med-internasjonale-e-helsestandarder/helse-nim/lage-helse-nim-for-kritisk-informasjon
nedlastede_filer\129_HIS_1254_2024_Svarrapport-Medisinsk_genetikk.pdf,https://www.ehelse.no/standardisering/standarder/medisinsk-genetikk-v1.4-svarrapport
nedlastede_filer\129_Medisinsk_genetikk_v1.4_[Svarrapport]_(ehelse.html,https://www.ehelse.no/standardisering/standarder/medisinsk-genetikk-v1.4-svarrapport
nedlastede_filer\130_Lov_om_behandling_av_helseopplysninger_ved_ytelse_av_helsehjelp(lovdata.html,https://lovdata.no/dokument/NL/lov/2014-06-20-42?q=pasientjournalloven
nedlastede_filer\010_Kodeveiledning_2024.pdf,https://www.ehelse.no/kodeverk-og-terminologi/Norsk-klinisk-prosedyrekodeverk-%28NKPK%29/_/attachment/inline/c8569843-6126-457e-8aef-672aa68d8461:47264841609b87504bb5c7b36c9ba29769a736b7/Kodeveiledning%202024.pdf
nedlastede_filer\010_Kodeveiledning_2023_–_revidert_versjon.pdf,https://www.ehelse.no/kodeverk-og-terminologi/Norsk-klinisk-prosedyrekodeverk-%28NKPK%29/_/attachment/inline/975fcc62-e594-4aa1-9b30-649ec22cdd23:b176fcd559535bfa2793464407a5403bbbf6f0f0/Kodeveiledning%202023%20%E2%80%93%20revidert%20versjon.pdf
nedlastede_filer\010_Komplett_Blåbok_IDC-10_Psykiske_lidelser_og_atferdsforstyrrelser.pdf,https://www.ehelse.no/kodeverk-og-terminologi/Norsk-klinisk-prosedyrekodeverk-%28NKPK%29/_/attachment/inline/d165e3ab-f4c9-45b1-9ce7-24212332ecf7:6875a2309af7447a26d9731a6e7ff2cba814c14e/Komplett%20Bl%C3%A5bok%20IDC-10%20Psykiske%20lidelser%20og%20atferdsforstyrrelser%20%283%29.pdf
nedlastede_filer\010_Alle_prosedyrekoder_2024.txt,https://www.ehelse.no/kodeverk-og-terminologi/Norsk-klinisk-prosedyrekodeverk-%28NKPK%29/_/attachment/inline/0607d594-aa5f-407b-bbcc-e0dade66100f:bdc4f0658a3c0a1b19a0f1809f1f9643ca0907f8/Alle%20prosedyrekoder%202024.xlsx
nedlastede_filer\010_Endringsdokument_NCMP_2023-2024.txt,https://www.ehelse.no/kodeverk-og-terminologi/Norsk-klinisk-prosedyrekodeverk-%28NKPK%29/_/attachment/inline/9c209002-3a44-4415-bf7f-831460b584fe:7cfb7fe301eafbb1a9cdec782df2606b4b84d6b8/Endringsdokument%20NCMP%202023-2024.xlsx
